,날짜,리뷰,평점
547,2019.11.10 19:28,영상미는 괜찮으나저 너머 하늘로 가버린 개연성 !,3
548,2019.11.10 14:29,인간이 사는곳에 물이 흐르는게 아니라물이 흘러야 할 곳에 인간이 살고 있었다.,6
549,2019.11.10 12:27,난 날씨의 아이가 너의이름은 보다 낫다가 생각함 크으으 영상미,8
550,2019.11.09 22:38,레전드임 꼭보세요 ㄹㅇ,10
551,2019.11.09 14:00,이 감독이 더 좋아지게 만든 작품이다.스토도 맘에들고 배경 원화가 워낙 좋아서 좋았다.영화의 길이는 적당한 느낌.,10
552,2019.11.08 21:14,"솔직히 나쁘지 않습니다. 근데 너무 감독님이 압박감을 받으신거 같습니다; 다른분들 말처럼 작화,ost 다 훌륭한데 뭔가.. 너의이름이 자꾸 보입니다.. '나는 꿈을 꾸었다'나, 등장인물이 남자여자, 할...",6
553,2019.11.05 11:52,맛이 간 개연성을 전율로 포장시킨 신카이 마코토식 아름다운 신파극.,7
554,2019.11.04 12:56,"신카이마코토 작품을 모두보았고 좋았다면 추천, '너의이름은'밖에 보지않았으면 비추천.",10
555,2019.11.04 12:43,미츠하 타키 도쿄에서 잘사는데 갑자기 도쿄침수 엌ㅋ,10
556,2019.11.04 03:20,"일단 영상미와 ost는 말할 필요가 없다. 이건 직접 봐야된다. 빛을 이용해서 건물 유리창의 반사효과를 부각시키는건 진짜 경이로운 수준...클라이막스 부분의 ost도 들을 때 소름이 돋았다.다만, 개연성부분은 너무 아쉬웠다. 일본경찰을 우습게 본건가 싶을 정도로 너무 허술하다. 경찰서안에서 16살짜리 꼬마하나를 놓치지않나, 엄연히 총을 가지고 있는 경찰이 초딩돌진에 고꾸라지지않나 이런 장면들이 중간중간 거슬리면서 집중을 깨트린것같다.그리고 히나가 왜 제물로 받쳐져서 승천했는데, 왜 다시 돌아올수있었는지 떡밥회수가 부족했다. 개인적으로 이 부분은 히나는 돌아오지못하고 남자주인공만 돌아오면서 비극으로 끝나는게 더 자연스러웠을거라고 생각한다. 마지막에 살던집이 물에 잠겼는데도 도쿄는 예전엔 원래 이랬다고 합리화를 하던 이웃집할머니의 모습은 어이가 없었다. ",7
557,2019.11.03 22:10,"개연성이 많이 부족하고 떡밥회수도 안된건 사실임. ㅇㅇ그래도 타키랑 미츠하 특별출연하고 영상 작화랑 ost가 여전히 레전드였음, 다음엔 스토리 개연성이랑 각본을 더 개선했으면 하는 바램이 있음. 좋은 영화였다",8
558,2019.11.03 01:18,"이 나이에 감정이라는게 없을 줄 날았는데, 뜁니다. 당신의 심장이... 저 하늘을 보는 것 처럼... 아름다움은 가까운 곳에 있습니다. 놓치지지 마세요, 손해입니다. 꼭 보세요, 추천!!",10
559,2019.11.03 00:45,"스토리 개연성이 너무 없어서 이입이 전혀 안됐고, 그러다보니 주인공들 오버 떠는게 감동은 커녕 오글거리고 어이없어서 웃기기만 했음",4
560,2019.11.02 22:00,"완벽한 영상미... 날 개는 연출이랑 아이맥스 폭죽 진짜 와 소리가 절로 나온다 개인적으론 전작보다 별로였지만 오스트도 적재적소에 잘 나옴 그러나 거기까지다... 남주가 가출한 이유, 총을 주운 것, 맑음 소녀 비즈니스를 시작하는 과정 등 모든 내용이 너무 갑작스럽고 이해가 잘 되지 않았다 구름 위의 세상이나 용 같은 떡밥도 회수 실패.. 재미도 있고 감동도 있는데 다 보고 자리에서 일어서며 &#34;그래서 뭔데? 왜?&#34; 말하게 되는 아쉬운 작품 ",5
561,2019.11.02 21:43,우와~~~기대를 안했는데도 이하다,4
562,2019.11.02 18:52,솔직히 보는 내내 오글거렸어요,2
563,2019.11.02 09:48,"영상미와 ost로는 점수를 높게주고싶지만, 스토리는 정말 중2병 상상을 옮겨논거같다. 너의 이름은 작가라고 상상이안될정도.. 정말 실망스럽다.",3
564,2019.11.02 08:48,샤머니즘의 극치와 고양이 확대범의 현장을 보았다.,4
565,2019.11.01 22:23,2차대전땐 미국이 도쿄을 공습했는데 히나가 날씨로 도쿄을 공습하다못해 침수 시켰네 캬 ~~~,6
566,2019.11.01 20:45,,10
567,2019.11.01 20:44,재미있게 잘 봤어요.,10
568,2019.11.01 20:25,,10
569,2019.11.01 02:34,너의 이름은 을 이미 봤었기 때문에 초중반쯤에서 결말이 예상됐고 연출까지 맞춰버렸습니다.,6
570,2019.10.31 23:38,신카이 마코토는 역시 스토리는 다른데 맞겨야할듯 그것빼면 장면장면 영상미랑 ost등 잘만든것같음 결말이랑 총은 쫌 아닌듯,7
571,2019.10.31 19:54,타키가 미치도록 달리는 이유는 모두가 알았지만호다카가 달리는 이유는 그 자신만 알았다.,6
572,2019.10.31 15:44,흥미로웠지만 아쉬웠던 스토리.. 하지만 도쿄랑 빛 굴절을 표현하는 작화랑 서정적인 OST가 충분히 메꿨다고 생각함. 특히 마지막 부분 Grand Escape 합창부분은  무조건 이 영화를 영화관에서 봐야하는 이유라고 생각함 ,8
573,2019.10.31 01:25,너의 이름은 덕분인지 너무 기대치가 높았던 탓에 작화랑 ost는 좋았으나 스토리에 조금 이입이 안되서 아쉬웠어요 ㅠ 하지만 신카이 감독 특유의 작화랑 연출은 그저 감탄만 나왔습니다!,6
574,2019.10.30 20:43,3d 2d가 자연스럽게 어울리고 색감도 좋아 영상미는 아름답다. 그러나 시나리오는 청춘물임을 고려해도 너무 유치함. 특히 클라이맥스의 연출은 몰입하기가 힘듦. 전작에서 벗어나지 못하고 오히려 퇴보한 듯한 느낌.,6
575,2020.05.04 08:28,신카이 마코토는 지브리와 충사를 중이병과 섞는 시도를 너의 이름을에서는 볼만하게 해냈는데 이번에는 진짜 의미도없고 오글거려 미칠뻔. 초속5센티미터의 감성은 어디간겨? 갈라파고스화 일본갬성이 폭팔.,1
576,2020.03.12 15:06,이건 무조건 영화관에서 안보면 범죄임,10
577,2020.02.23 09:06,이 영화를 더 많은 사람이 보고 숨겨진 의미를 알았으면 좋겠다.,10
578,2019.12.25 17:11,이런 결말은 에반게리온:파 에서 나왔음..신지가 레이 구한다고 세상을 뒤집어버림.. 그 뒤집은 세상을 후속작에서 또 뒤집을라함.. 고구마먹고 암 걸릴거같은 스토리스토리 구성이나 전개방식은 역시 호소다 마모루가..,6
579,2019.12.02 00:35,마지막 터지는 감동이 너무 좋았어요,10
580,2019.11.26 20:32,"네이버 평점 보고서 영화 보러 갔다 왔지만 정말 기대이상. ‘너의 이름은’을 재밌게 봤다면 이 영화도 분명 좋아하실겁니다. 그런데 떡밥회수 안됐다 개연성이 없다 하는 댓글들 있는데 무슨 영화적 독해력을 갖고 계시는지 의문. 물론 약간의 설명이 필요한 부분이 있지만, 그런건 다른 일본영화에서도 빈번히 나타나는 약간의 비약입니다. 이 정도의 상상력, 영상미, ost와 영상의 조화 는 아무나 연출할 수 있는게 아닙니다. 극찬 받아야 마땅하다고 생각하는 영화입니다. 더불어 이 영화의 캐릭터들의 사랑이 정말 아름답네요 여운이 남습니다. ",10
581,2019.11.24 00:29,저는 진짜 너무 재밌게 봤어요. 완전 재밌고 작품 전체를 관통하는 주제가 잘 드러난거 같아요. 저라도 도쿄고 양육이고 나발이고 그 두 아이가 행복하길 바라겠어요,10
582,2019.11.22 20:00,진짜 일본애니메이션은 영화관에서 봐야댐,10
583,2019.11.19 11:39,,10
584,2019.11.19 00:26,,10
585,2019.11.18 23:47,,10
586,2019.11.18 22:55,이시국충 ㅋㅋㅋ 언제는 좋은소리 들었누 ㅎㅎ불매할땐 불매해라 불매 없을땐 없는데로 까고...?여기 리뷰서 조차도 이시국빼고도 좋은소리 못듣는데 뭐정당하지 않은 비난이 많으면 정당한 비난도 부당하게 변하는겁니다.,8
587,2019.11.18 18:56,좋은 영화,10
588,2019.11.18 16:54,ost에서 놀라고 연출에서 2번 놀라는 영화신카이 마코토의 2번째 해피엔딩 영화작화도 좋았던 영화 내 인생 최고의 영화                      '날씨의 아이',10
589,2019.11.17 20:12,,10
590,2019.11.17 02:15,영상미와 ost만은 촤고인 영화입니다. 스토리의 개연성은 아쉽지만 순간순간의 영상과 음악과의 조화를 강조하면서 보면 나쁘지 않은 것 같습니다. ㅎㅎ,10
591,2019.11.15 20:06,재밌게 봤습니다.,8
592,2019.11.12 16:16,"어수선하다 사랑으로 확실히 있는 존재 만나 다시 있구나, 있구나 할 때의 느낌. 감사합니다",10
593,2019.11.12 14:16,개연성 따지기 무색할 만큼 완벽한 영상미 와 OST,9
594,2019.11.12 00:00,아주 훌륭한 작품.. 지브리매니아로서 영상미 하나만큼은 인정~ 너의이름은 보다 더 뭉클했음,10
595,2019.11.11 23:12,일단 나부터 행복해지자. 모두를 위한 한사람의 희생보단.. 모두가 노멀하게 행복하게 살 수 있다.아이들 뛰어가는 모습에서 느낄수 있자나,10
596,2019.11.11 17:41,그냥 신카이마코토입니다 일단 이건 보고 노재팬하든말든,10
597,2019.11.11 12:55,여러모로 아쉬웠습니다특히나 끝맺음도 아쉬웠네요,6
598,2019.11.11 12:29,일단 전작이 너무 명작이라 비교되는 것도 크긴 한데 개연성이 너무 없고 떡밥 회수 안 되고 말하고 싶은 이야기가 뭔지 모르겠음... 영상미랑 ost는 진짜 좋음,6
599,2019.11.11 03:33,개인적으로 너의 이름은보다 더재밌었습니다,10
600,2019.11.10 20:45,킬링타임으로 영화를 보고 싶으면 &#34;너의 이름&#34;을 보고영화를 감상하고 싶으면 &#34;날씨의 아이&#34;를 봐라니가 생각없이 영화를 멀뚱멀뚱 봤다면 뭔소린지 모르겠지만니가 생각하며 봤다면 희생과 헌신을 당연시하는 이기적인 어른들에 대하여 의문을 품을 것이다. ,8
601,2019.11.10 17:06,불꽃놀이 진짜로 앞에서 보는줄 알았음,8
602,2019.11.10 16:35,마지막 에 ost하고 연출이 너무 감동적이였어요,10
603,2019.11.10 14:24,영화에서 날씨가 갤 때마다 내 눈에선 비가 내렸다. 평점 낮게 준 사람은 그냥 내용 이해 못 한 사람들이다.,10
604,2019.11.10 12:01,"너의 이름은. 하고 비교하시는 분들이 많던데, 개인적으로 그런 식으로 보지 말고 완전히 다른 별게의 작품이라고 생각해야지 제대로 즐길 수 있는 영화라고 생각함. 그리고 개연성을 욕하시는 분들도 만만찮은데, 사실 지금까지 모든 신카이 마코토 작품들을 다 본 입장으로써 이 감독의 영화들이 전반적으로 개련성이 떨어지는 건 사실인 것 같음. 하지만 솔직히 영화는 기분 좋으려고 보러 가는게 대부분이라고 생각하고, 그러려먼 굳이 영화의 모자란 점을 찾아내서 비판하는 것보다는 즐길거리를 하나라도 더 찾아내는 게 좋을 것이라고 생각함. 개연성도 그냥  &#39;개연성이 부족한 것이 신카이 마코토의 고쳐나가야할 단점&#39; 정도로만 생각하고 &#39;개연성 떨어지는 노답 애니&#39; 이런 식의 마인드는 영화를 즐길래야 즐길 수 없는 마인드라고 생각.(지극히 개인적인 생각입니다.) 그래서 결론적으로 나는 이 영화가 너의 이름은. 보다 낫다고 생각. 특히 전작들에 비해 여러모로 사회비판적인 메시지가 많이 들어가고 그에 대한 명확한 결론 없이 개인의 해석의 여지를 남겨준 게 마음에 듦. ",9
605,2019.11.10 11:33,"내 인생 처음으로 영화관에서 눈물이 왼쪽에서, 그리고 오른쪽에서 흘렀다. 내 인생 최고의 영화였다는 생각이 들었다. 확신했다.",10
606,2019.11.10 00:07,"애니영화보고 감동받아서 울기는 오랜만인것 같네요. 정말 몰입도 높고 재밌게 봤습니다. 스토리도 좋고, 영상미도 너무 좋네요. 일본 애니의 위력을 실감합니다. 이런 작품은 일본이란 지역 아니면 나오기 어려울듯. 인증하지 않을수가 없네요. 감동했습니다! ",10
607,2019.11.09 16:39,"핑거스냅 후 자축하는 중학생 타노스를 두시간 동안 보는 꼴이라니, 공감하기엔 뇌가 늙었다",5
608,2019.11.09 12:09,솔직히 너의이름보다 더 재밌게본듯,10
609,2019.11.09 00:22,보고나서 엔딩곡이 나올땐 이게 뭐지? 했지만 시간이 지날수록 계속 생각난다,10
610,2019.11.08 23:24,사람들이 스토리 어쩌고 저쩌고해서 별로 기대 안했는데 생각 이상이었고 재밌었다,10
611,2019.11.08 22:43,시국이형 미안해,10
612,2019.11.08 17:37,난 영화를 생각으로 분석하면서 보는 경향이 있음. 하나라도 개연성이 떨어지거나 이해 안가는 부분 있으면 몰입도가 확 떨어짐. 이 영화는 그런 부분에 있어서는 최악. 그런데 그냥 그런거 없이 머리 아닌 가슴으로 느끼면서 보면 큰 감동을 받을 수 있는 영화임. 이 영화는 마음으로 보시길. 사랑하는 사람이 있었다면. 그 사람을 어떤 이유로 떠나 보낸 경험이 있었다면 큰 울림을 받을 수 있음. ,8
613,2019.11.08 16:57,진짜 감동적 진짜 지렸다.,10
614,2019.11.08 16:54,만약 이 영화를 보고 많은 의문점이 들었다연 감독의 의도가 통한것 이라고 봅니다,8
615,2019.11.08 16:30,진짜 어른이 되기전에 꼭봐야할 영화다.,10
616,2019.11.08 14:22,신카이 마코토 감독의 전작인 &#39;너의 이름은&#39;을 너무 재밌게 봐서 이번 &#39;날씨의 아이&#39;도 기대를 많이 하고 본 작품이었습니다. 전체적으로 영상미나 작화는 전작과 비교해도 손색이 없을만큼 좋았지만 스토리나 연출은 많이 아쉬웠습니다. 약간 억지로 스토리가 전개된다는 느낌을 많이 받았고 영화 중간에 &#39;그래서 이게 왜 나온거지?&#39;라는 생각이 드는 장면이 군데군데 있었네요. 좀 아쉽다..라는 생각이 많이 드네요.. ,6
617,2019.11.08 12:41,연출 지리고 먼가 그 간절한 마음도 느껴져서 뭉클함 그리고 총이 왜 나오는지 모르겠다는 댓도 봤는데 이야기의 시작과 끝을 제일 잘 만들어주는 장치라 생각함,10
618,2019.11.08 10:01,재미있었다 보는 영상미 노래 최고였다재미없다고 생각하지않는다,10
619,2019.11.07 17:46,개인적으로 너의이름은 보다ㅜ재밌게봤음,10
620,2019.11.07 17:33,많은생각을하며 봤습니다~,10
621,2019.11.07 17:29,날씨의 아이.많이 먹먹했던 영화.감정이입이 많이 되었던 영화.행복한 기억들.힘들 때 함께 힘이 되어 준 사람.여자의 남동생.추운 겨울.눈 내리는 날.고백하려 준비한 반지.설렘.ㅡ영화 이야기인지 나의 이루어지지 않은 사랑 이야기인지 모르겠었다.사랑하는 사람이.어느 날 자고 일어나보니사라지고 없다.현실은 아프게 막막하고 무섭고.나는 그가 그립다.보고 싶어 달린다.간절하게 그를 향해 달린다.그는 닿을 수 없는 곳에 있다.나는영화를 보며간절하게 응원했다.절절히.영화는 닿는다.현실의 나는 닿지 못한다. ,10
