,날짜,리뷰,평점
868,2019.05.13 13:24,흘리지 말았어야하는데 어쩔수가 없었습니다.흑흑흑 감동입니다^^,10
869,2019.05.13 13:09,영화보는내내 울다 웃다 정말 감동적이고 재밌는 영화웃기기만 하지도 않고 억지울음 짜내게 하지도 않고 여운이 남는 영화네요,10
870,2019.05.13 10:37,"진짜 너무 따뜻했다... 실화를 바탕으로 한거라 더욱더 감동적 이였고,그리고 무엇보다 억지로 눈물 짜낼 려고 하는 장면이없었음 그냥 감정이입하게되어서 눈물이 흘렀지만",10
871,2019.05.13 10:32,사람은 누구나 장애자라는 말이 와 닿는 영화임 꼭 보세요,10
872,2019.05.12 20:48,스토리도 탄탄했고 무엇보다 연기가... 너무 훌륭했습니다.,9
873,2019.05.12 18:37,형 이런데 글 잘 안쓴다. 라면 먹으러 가야하니까 믿고 봐라. 간다.,10
874,2019.05.12 18:18,영회티켓 값 안아까워요!!,10
875,2019.05.12 18:16,이광수연기짱..ㅜㅠ,10
876,2019.05.12 17:31,뻔하지만 재밌었다. 광수의 연기도 좋았고 신하균은 말할것도 없고...이솜캐릭터가 좀 부족해보이긴 했지만서도 ㅎㅎ 근데 실제로 사회복지현장이 영화처럼 저런것은 아니니 분들의 오해가 없었으면 좋겠다.,7
877,2019.05.12 16:34,"조연부터 주연들까지 다 연기 잘하네요. 이런 영화가 나와서 너무 좋았고 보는 내내 운 것 같아요. 만들어주셔서, 출연해주셔서 너무 감사드려요.",10
878,2019.05.12 16:33,슬프고 감동적이고 정말진짜 재밌네ㅎㅎ,10
879,2019.05.12 16:32,재미와 감동 두마리 토끼를 잡은 영화,10
880,2019.05.12 16:09,극장서 많이 울더라...,8
881,2019.05.12 15:59,볼까말까하신다면 꼭보세요~정말 잘 만든영화연기와 스토리에감동 받았습니다~~이광수씨 연기 진짜 좋았어요,10
882,2019.05.12 15:50,걸복동 상영관을 줄이고 아영화를 올려야한다..,6
883,2019.05.12 12:28,아역들의 연기가 정말 인상 깊었던 영화. 배우들이 다들 연기를 정말 잘하더라.,10
884,2019.05.12 12:08,이런 따뜻한 영화 너무 좋아요! 소소하게 재밌고 잔잔하게 감동을 주는영화!,10
885,2019.05.12 12:04,시간가는줄 모르게 재미잇게 봣어요,10
886,2019.05.12 11:58,이광수가 연기자가 되었네요.,10
887,2019.05.12 11:52,억지 신파 없이 담백하게 재밌음. 저질영화 너무 많아 피곤했는데 간만에 좋은영화봐서 기분 좋음.,10
888,2019.05.12 10:48,워마뽕 페미 뽕 영화 만들빠에 이 영화 처럼 형제 간에 우정을 다룬 영화좀 많이 만들러라  영화는 진짜 굿 이였다,10
889,2019.05.12 09:42,라면 ㅋㅋㅋ 명장면입니다. 뜨거워...!!,10
890,2019.05.12 09:29,생가보다  재밋고감동잇네여~~~~,10
891,2019.05.12 01:02,그냥 가족 영화 이광수 연기 잘 하네요 ㅎㅎㅎ,8
892,2019.05.12 00:43,오랜만에 너무 재밌었어요 엄청 울기도하구 ㅠ 근데 앤덥이 거기서 왜나와..?,10
893,2019.05.12 00:37,정말 저에 삶을 다시 함번 생각하고 반성많이 하면서 보았읍니다,10
894,2019.05.12 00:24,존잼!감동도 있고 너무 좋았어요,10
895,2019.05.12 00:23,아이를 둔 엄마로서 많은 것을 생각하게 하는 영화였어요. 엉엉 아이 울음을 우는 동구의 모습을 보고 하루에도 몇번씩 저렇게 울어대는 제 아이를 따뜻하게 보듬어 주어야겠다고 생각했습니다.,10
896,2019.05.12 00:22,이광수 얼굴 경련났을거 같음. 잔잔하게 볼만함,10
897,2019.05.12 00:13,영화보면서 웃다가 울고 했어요ㅠㅠ감동적인 영화 였어요ㅠㅠ 이광수오빠의 연기 대박!!! 너무 재미있게 잘 봤습니다♡,10
898,2019.05.11 23:40,보통 이런 영화는 오바해서 억지감동을 만드는경우가 많았는데 이영화는 감독이 센스있게 잘 컨트롤했다 다음작품도 기대해볼만하다. 슬프지 않은데 울었다.,10
899,2019.05.11 22:32,진짜 해피엔딩 ㅠㅠ 너무 좋아요 근데너무 슬퍼요 보고나면 찝찝하지도않고 기분좋은 그런영화ㅠㅠ 주변사람을 다시 생각하게되요,10
900,2019.05.11 21:50,내가 영화보면서 평점 10점날린건 이번이 첨임 정말 기대안하고  갔는데 너무 잼있게봤음. 억지웃음도 아니고 보면서 나도 모르게 웃음이 나오는영화임. 볼까말까하는분들 그냥보세요. 영화본거에 후회하지않아요.,10
901,2019.05.11 21:47,간만에 실컷 울었습니다.연기를 너무잘해서 장애인들의 고충을 더한번 느꼈습니다.가족 형제들이 꼭 같이 보면 좋을영화같아요^^,10
902,2019.05.11 21:44,특별한 형제의 우정에 웃고 울고 진짜 재밌게봄,10
903,2019.05.11 02:30,ddddwwwweeee,8
904,2019.05.11 01:27,걍...예상가능한 국산감동영화 알바생한테 속았다 근데 울긴 많이 울었음 감동적이고 웃기긴 하다 볼만함,7
905,2019.05.11 01:09,라면이 생각나는 영화형제,8
906,2019.05.11 00:43,장애인 분들이 격고있는 불편과 힘든 시각을 영화에서 보고 알수있어서 너무 의미있는 영화였습니다 약한자는 약한자를 도우며 살아야한다는 대사 정말 인상깊었습니다.,9
907,2019.05.10 23:56,최고 ㅠㅠ 광수도 신하균도 이솜도 ㅠㅠ,10
908,2019.05.10 23:25,솔직히 그냥 그랬어요.. 이광수 연기는 정말 좋았지만 스토리 전개가 너무 뻔하고 억지 감동.. 이라는 느낌이 좀 들었어요 그냥 킬링타임용으로 나쁘지 않은 것 같네요,6
909,2019.05.10 22:49,진짜 강추!!!! 신하균은 정말 사랑이다!!!! 극한직업도 신하균 나와서 나 더 몰입해서 봤다 ㅋㅋㅋ 500만 가자!!!!,10
910,2019.05.10 22:46,ㅠㅠ계속 울고 웃기를 반복햇던거 같아요ㅠㅠ이광수 너무 연기 잘하고 좋네요 ㅎㅎ,10
911,2019.05.10 22:12,이광수 연기짱!! 왜라면이 먹고싶어진다는지 알것같음ㅋㅋ,10
912,2019.05.10 21:41,웃기다가도 슬프고  슬프다가도 웃김  엉덩이에 뿔나기 좋은 영화,10
913,2019.05.10 21:23,"어머니랑 같이 봤는데, 무척 좋아하셨어요!물론 저도 재미있었고요-!!",10
914,2019.05.10 20:39,장애인에 대해 다시 생각해보고 간접적으로나마 그들의 입장에서 느껴볼 수 있는 시간이 되었다.,9
915,2019.05.10 15:59,진짜 감동있게 봤어요 요 근래에 가장 슬프게 본영화 갠적으로 엔드게임보다 재밌었읏ㅇ,10
916,2019.05.10 14:54,감동적인 영화... 이광수의 재발견,10
917,2019.05.10 12:48,너무 재밋고 너무 슬프고 너무 웃기다,10
918,2019.05.10 12:32,재미있게 보고왔어요적당히 재밌고 적당히 감동적이고 적당히 슬픈좋은 영화였어요,9
919,2019.05.10 11:58,현실이라 슬펐던...,10
920,2019.05.10 10:00,뻔하지만 요즘 뻔한 그런 뻔함이 아니라 좋았네요 한 30분지났나 하고 시계보니 1시간30분이 갔음 ㅋㅋ,7
921,2019.05.09 22:07,정말 너무 좋은 영화더라구요 눈물 웃음 감동까지보는내내 정말 빠져들어 봤답니다^￦,10
922,2019.05.09 15:31,신발끈하나로 인생명언을 들었네요 ㅠㅠ,8
923,2019.05.09 14:38,신하균과 이광수는 어찌 이렇게 닮는가,10
924,2019.05.09 13:47,진짜 재밌네요 꼭 보세요,10
925,2019.05.09 13:11,"점오늘하루싸웠던커플, 부모님들 꼭 보십시오. 서로 눈물을 닦게해주는 신기한 현상이 생기면서 라면을 먹게되는 현상...?><",10
926,2019.05.09 13:05,억지눈물이 아니라 그냥 나도 모르게 주르륵,10
927,2019.05.09 12:46,행복이 무엇인지 다시 한번 생각하게 만들어 주네요,9
928,2019.05.09 10:53,내용은 뻔하지만 배우들 연기만으로 8점드립니다~,8
929,2019.05.08 20:54,그냥 기대안하고 보니 편하게 볼 수 있던 영화 같습니다.,8
930,2019.05.08 19:37,"잔잔하게 느끼는 점이 있는 영화입니다. 신파는 적고, 웃음 포인트는 여러군데 있습니다. 배우분들 몰입감 있는 연기 좋습니다. 가족과 함께 보기 좋습니다.",10
931,2019.05.08 16:14,개봉 첫날 봤는데  산뜻하고 요즘 정말 필요한 영화 였어요 대박이 아니더라두 입소눈으로 꾸준히 찾을 영화 같아요,10
932,2019.05.08 16:09,신하균과 이광수의 연기앙상블이 완벽하다.그리고 전혀 지루하지 않고 재밌다. 한국영화 그동안 잔인하고 어두운 하드보일드 작품일색이었는데 이런착한영화가 나와줘 너무 반갑다 가정의달 영화로 부모자식같이 관람하시기를 강추함. ,10
933,2019.05.08 15:25,감동 재미 둘다 주네요!!!!,10
934,2019.05.08 15:02,광수연기로 울다니..ㅜ,10
935,2019.05.08 14:29,웃고ㆍ울고ㆍ내용도너무좋고ㆍ영화보고나서ㆍ많은것을깨닫았어요ㆍ피한방운안석여도ㆍ친형제와같다는점을ㆍ이광수님ㆍ너무멋져요ㆍ앞으로ㆍ더좋은영화기대해도되죠?화이팅,10
936,2019.05.08 13:24,지금처럼 팍팍한 세상에 함께 살아나아가는게 얼마나 소중한지 새삼 느끼게 되네요오랜만에 가슴따뜻한 영화 볼 수있게 해주셔서감사합니다.,10
937,2019.05.08 13:21,이광수 개그 캐릭터 때문에 걱정해습니다이광수 캐릭터가 바뀔정도로 몰입되었네요중후반부터 빠져들었습니다 잘 봤습니다,10
938,2019.05.08 12:09,장애인에 대한 편견을 조금이라도 깰 수 있는 영화였어요! 같은 사람으로서 연약함이 있는 사람으로서 함께 하는 사회가 됐으면 좋겠어요,6
939,2019.05.08 09:24,담담하게 적당히 웃기고 적당히 울려서 좋았음. 울라고 강요하는 신파가 아니어서 좋았음. 신하균의 연기는 물론이고 이광수 연기 잘함.,8
940,2019.05.08 04:18,이광수 연기 진짜잘함 와 ..,10
941,2019.05.08 01:41,오랜만에 영화다운 영화를봣따 ~~ 초 강추입니다~,10
942,2019.05.08 00:09,울다가웃고 울다가 웃었다. 웃긴데 슬프다.. 그리고 이광수가 연기를 잘한다. 너무 잘해서 놀랬다 띠용 중간중간 이광수에게 동구가 보였다...리얼로 이번년도 최고의 영화였슴다!! 관객수 500만 찍었으면 좋겠네여 팟팅!! ,10
943,2019.05.07 23:54,웃음과 감동이 함께있는 영화였습니다. 자극적인 것이 쏟아져나오는 요즘 오랜만에 힐링이되는 영화를 본 것같아 너무 행복합니다ㅎ,10
944,2019.05.07 23:14,신하균 연기진짜잘해용!!,10
945,2019.05.07 23:12,이광수가 연기를 참 좋았다 스토리가 억지로 말고 자연스럽게 흘러가서 참 좋았다^^♥,10
946,2019.05.07 22:55,5/7 메가박스 코엑스 8:50 10관 G열 급식여자 4인큐 ㅈㄴ시끄럽네 니들은 마지막장면에서도 어캐 시끄럽고 실실쪼개냐 니들이사람이냐,10
947,2019.05.07 14:20,"2시간동안 울고 웃고 감동적이에요 이광수, 신하균 연기가 진실되고 잘 표현해줘서 감동적이에요 진짜 꼭 봐야할 영화에요 강추!!!",10
948,2019.05.07 12:59,영화보는내낸 웃고 울고 너무 재밋엇고 감동적이엇습니다♥,10
949,2019.05.07 12:48,이광수의  오랜 이미지가 있었는데..  뜻밖에 연기실력에 감동... 넘 재미있게 잘봤습니다..♥,10
950,2019.05.07 12:44,좋은 영화 잘봤습니다.,10
951,2019.05.07 04:17,가즈아 300만~~~,9
952,2019.05.07 01:54,조금 특별한 사람들의 삶으로 들어갈 수 있는 시간이었고 억지로 눈물 짜내려 하지않고 자연스럽게 감정을 건드리는 방식도 좋았다.,8
953,2019.05.07 00:00,웃다 울다..또 웃다 울다~신하균배우는 뭐 원래연기력 알아주고 이광수배우는 새삼..오~~했네요..간만에 영화다운 영화봤습니다~최고,10
954,2019.05.06 23:51,엄마랑 같이 봤는데 둘다 눈물 펑펑8OO,10
955,2019.05.06 23:46,이영화가 어벤져스4본다 재미있는데 ~~~이광수 연기 잘하네요라면연기짱^^~~~~,10
956,2019.05.06 23:38,이 영화는 가족의 의미에 대해 깊게 생각할 수 있었고 약한사람에 대한 위로를 받을수 있는 영화입니다 만약 위로와 힐링을 받고싶다면 이 영화를 보는것을 추천합니다 무엇보다 가족들과 함께 보신다면 감동이 2배가 될것같습니다!!배우분들 모두 수고하셨어요!! ,10
957,2019.05.06 23:35,흔한소재라고 느껴질 수도 있는 영화인데 지루하지 않고 시간이 금방 갔고 재미도 중상정도 였습니다! 모든 배우님들이 연기를 너무 잘하고 아역배우들도 너무 찰떡이였어요! 꼭 보세요!,10
958,2019.05.06 23:32,너무 재밌고 감동적이었어요~ㅎ,10
959,2019.05.06 23:14,이광수..앞으로 기대된다,10
960,2019.05.06 23:13,감동과웃음까지있어서좋았어요~^^천만가즈아~~^^,10
961,2019.05.06 23:11,하균신 연기말해뭐해♡하균신보러갔다 감동오지게먹고 웃다울다웃다하지요^^ 참좋은영화 꼭보시길..,10
962,2019.05.06 22:48,이 영화 정말 추천합니다. 영화관람 내내 울다가 웃다가 울다가 웃다가했어요ㅠㅠ 배우들이 연기를 너무 잘해서 몰입이 잘 됐어요 또 보고 싶은 영화에요 만들어주셔서 감사합니다!!,10
963,2019.05.06 22:41,진짜 너무너무 재미있고 감동적이었습니다~!!!,10
964,2019.05.06 22:25,"진짜ㅠㅠㅠ감동 플러스 재미까지ㅠㅠ광수오빠를 다시보게됬고, 너무 재미있게..!눈물흘리며 봤습니다",10
965,2019.05.06 22:16,까르르 웃다가 펑펑 울다가....감동,10
966,2019.05.06 22:08,너무 공감되어서 울다가 웃었어요 참 행복하게 해 주셔서 감사합니다 ^^,10
967,2019.05.06 21:27,"별 10개를 줘도 모자란 평점,,, 너무 재밌고 너무감동적이고 이광수짱쩡 멋있었요??",10
968,2019.05.06 21:05,이광수가 하드캐리 했네요 지루할 틈이 없었어요,10
969,2019.05.06 20:25,조금은 아쉬우면서도그래도 만족스럽네요~마지막  부연부분이 더 감동,8
970,2019.05.06 19:06,웃음도.감동도 함께 할 수 있었던 영화입니다,10
971,2019.05.06 19:03,웃음과 감동이 겸비한 영화 ㅠㅠ 꼭 보세요 두번보세요!!,10
972,2019.05.06 19:01,진짜 꼭 보세용~ 오랜만에 괜찮은 영화 본거 같아요,10
973,2019.05.06 19:01,재밌었어요~~감동입니다,10
974,2019.05.06 19:00,그동안 볼 수 없었던 휴먼 코미디,10
975,2019.05.06 19:00,"인간적인 영화, 기대해도 좋습니다",10
976,2019.05.06 18:56,라면이 돋보이고 이광수가 돋보였던 영화,10
977,2019.05.06 18:55,너무 재밌고 감동이에요ㅠㅠㅠㅠ,10
978,2019.05.06 18:48,진짜 울다 웃었다 이광수님 다시 봤어요 엄청 재미있었음! 지루하지가 않네요 이번년도 제일 재미있던 영화!!^_^,10
979,2019.05.06 18:45,아이들과 재미있게 관람,10
980,2019.05.06 18:44,서로를 진심으로 위한다는 마음이 뭔지 알게해준 너무 따뜻한 영화였어요!,10
981,2019.05.06 18:37,진짜 영화다운 영화 간만에 봄,10
982,2019.05.06 18:35,소소하게 재미있는 웃음과  따뜻한 감동도 같이 있는 영화네요~~,10
983,2019.05.06 18:34,이광수 연기 너무 잘해서 다시 보게 되었어요,10
984,2019.05.06 18:34,진짜 너무 많이 울고 웃고 재미있었어요. 장애에 대한 따뜻하지만 동정적이지 않은 시선이 더 마음에 와닿았습니다.,10
985,2019.05.06 18:22,재밌었어요~ 마음이 따뜻해지는 영화,10
986,2019.05.06 18:03,이솜때문에 보러갔어요 이솜 연기  대박 기여워♡,10
987,2019.05.06 15:29,진짜 꼭보세요ㅠㅠㅠ정말 말이필요없어요,10
988,2019.05.06 15:20,슬프고 웃김간만에 영화보면서 울음,10
989,2019.05.06 13:47,따뜻한 영화  한편2019년 5월6일   관람,10
990,2019.05.06 13:12,따뜻하고 사랑스러운 영화.,10
991,2019.05.06 13:08,이광수 진짜 짱인건 알고 있었지만 생각보다 더 대단하네요  연기에 눈물 5리터 뽑았습니당,10
992,2019.05.06 13:04,영화보는내내 감동의 연속,10
993,2019.05.06 13:03,장애인 봉사 활동 다니면서 본 사람들과 비교해서 이광수씨의 연기가 좀 과장되기는 했지만 보고 생각외로 놀랐습니다.  별 기대 하지 않고 보았다가 여러 차례 눈이 젖더군요. 신하균씨의 발언 중에서 장애인은 가족들이 짐이라고 하신 말씀도 많이 들었구요. ,10
